               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.028638,            0.032141,            0.007064,              0.9555,               0.959,             0.97383,             0.67703,            0.028557,           0.0074158,           0.0046733,            0.003532,            0.003532,            0.003532
                 100,            0.028807,             0.03243,           0.0071155,             0.95086,             0.96121,             0.97423,             0.67667,            0.028473,           0.0073962,           0.0046021,            0.003466,            0.003466,            0.003466
                 101,            0.028536,            0.032675,           0.0070648,             0.95422,             0.96178,             0.97504,             0.67631,             0.02844,           0.0073997,           0.0045862,              0.0034,              0.0034,              0.0034
                 102,            0.028575,            0.032308,           0.0070152,             0.95527,             0.95952,             0.97475,             0.67861,             0.02854,           0.0074055,           0.0046069,            0.003334,            0.003334,            0.003334
                 103,            0.028544,            0.032341,           0.0070582,             0.95784,             0.95532,             0.97391,             0.68098,            0.028375,           0.0073548,             0.00456,            0.003268,            0.003268,            0.003268
                 104,            0.028486,            0.032347,           0.0071114,             0.96087,             0.96012,             0.97615,             0.68253,            0.028313,           0.0073398,           0.0044854,            0.003202,            0.003202,            0.003202
                 105,            0.028332,            0.032432,           0.0069882,             0.95754,             0.95664,             0.97584,             0.68132,            0.028268,           0.0073441,           0.0044842,            0.003136,            0.003136,            0.003136
                 106,            0.028355,            0.032176,           0.0070019,             0.95855,             0.95782,             0.97449,             0.68287,            0.028346,           0.0073181,            0.004539,             0.00307,             0.00307,             0.00307
                 107,            0.028214,            0.031869,           0.0069768,             0.96019,             0.95797,             0.97429,             0.68247,            0.028435,           0.0073417,           0.0045458,            0.003004,            0.003004,            0.003004
                 108,            0.028365,            0.032163,           0.0070271,             0.96437,             0.95795,             0.97508,             0.68258,            0.028471,           0.0073403,            0.004521,            0.002938,            0.002938,            0.002938
                 109,            0.028251,            0.031973,           0.0070007,             0.96253,             0.96184,             0.97799,             0.68451,            0.028422,           0.0073457,           0.0045362,            0.002872,            0.002872,            0.002872
                 110,            0.028094,            0.032177,           0.0070804,             0.95951,             0.96306,             0.97887,             0.68384,            0.028288,           0.0073335,           0.0044937,            0.002806,            0.002806,            0.002806
                 111,            0.028081,            0.031544,           0.0069169,             0.96023,             0.95949,             0.97765,              0.6839,            0.028299,           0.0073486,           0.0044842,             0.00274,             0.00274,             0.00274
                 112,            0.028014,            0.031703,           0.0068755,             0.96032,              0.9642,             0.97801,             0.68583,            0.028192,           0.0073015,           0.0044654,            0.002674,            0.002674,            0.002674
                 113,            0.027984,            0.031679,           0.0069407,             0.96142,             0.96356,             0.97673,             0.68329,            0.028284,           0.0073328,           0.0044973,            0.002608,            0.002608,            0.002608
                 114,            0.027848,            0.031539,           0.0069162,             0.95895,              0.9623,             0.97664,             0.68221,            0.028239,           0.0073529,           0.0045293,            0.002542,            0.002542,            0.002542
                 115,            0.027805,            0.031512,             0.00691,             0.95712,             0.96211,             0.97537,             0.68133,            0.028243,           0.0073655,           0.0045413,            0.002476,            0.002476,            0.002476
                 116,             0.02769,            0.031825,           0.0068782,             0.95525,             0.96235,             0.97686,             0.68431,            0.028222,            0.007353,           0.0045557,             0.00241,             0.00241,             0.00241
                 117,             0.02769,            0.031337,            0.006895,             0.95445,             0.96215,              0.9771,             0.68389,            0.028224,            0.007359,           0.0045744,            0.002344,            0.002344,            0.002344
                 118,            0.027598,            0.031536,           0.0068578,             0.95691,             0.95712,             0.97692,             0.68505,            0.028199,           0.0073606,           0.0045672,            0.002278,            0.002278,            0.002278
                 119,            0.027582,            0.031284,           0.0068746,             0.95618,             0.96151,             0.97687,             0.68616,            0.028126,           0.0073286,           0.0045286,            0.002212,            0.002212,            0.002212
                 120,             0.02762,            0.031432,           0.0069042,             0.95735,             0.96487,              0.9789,             0.68775,            0.028064,           0.0073181,           0.0045056,            0.002146,            0.002146,            0.002146
                 121,            0.027352,            0.030949,           0.0068096,             0.95607,             0.96599,             0.97976,             0.68854,            0.027978,           0.0073077,           0.0044803,             0.00208,             0.00208,             0.00208
                 122,            0.027384,            0.031126,           0.0069189,             0.95802,              0.9619,             0.97772,             0.68908,            0.027894,           0.0073021,           0.0044791,            0.002014,            0.002014,            0.002014
                 123,            0.027258,            0.031046,           0.0067961,             0.95732,             0.96207,              0.9777,             0.68902,            0.027936,           0.0073105,           0.0044855,            0.001948,            0.001948,            0.001948
                 124,            0.027395,             0.03107,           0.0069203,             0.95718,             0.96405,             0.97782,             0.68813,            0.027921,           0.0073046,           0.0044878,            0.001882,            0.001882,            0.001882
                 125,            0.027305,            0.030853,           0.0068255,             0.95658,             0.97063,             0.97794,             0.68982,            0.027907,           0.0073009,            0.004482,            0.001816,            0.001816,            0.001816
                 126,            0.027164,            0.030814,           0.0068465,             0.95903,             0.96508,             0.97727,             0.68901,            0.027917,           0.0073078,           0.0045051,             0.00175,             0.00175,             0.00175
                 127,            0.027075,            0.030591,           0.0067301,             0.95956,             0.96425,             0.97691,             0.69142,            0.027946,           0.0073519,           0.0045251,            0.001684,            0.001684,            0.001684
                 128,            0.027005,            0.030646,           0.0067081,             0.95881,             0.96244,             0.97645,             0.68912,            0.027922,           0.0073702,           0.0045461,            0.001618,            0.001618,            0.001618
                 129,            0.027019,            0.030499,            0.006787,             0.95961,             0.96049,             0.97704,             0.69021,            0.027905,           0.0073712,           0.0045521,            0.001552,            0.001552,            0.001552
                 130,            0.027065,            0.030921,           0.0068458,             0.95828,             0.95969,              0.9775,             0.69197,             0.02789,           0.0073632,           0.0045547,            0.001486,            0.001486,            0.001486
                 131,            0.026906,            0.030335,           0.0068602,             0.95915,             0.96201,             0.97796,             0.69252,            0.027912,           0.0073471,           0.0045425,             0.00142,             0.00142,             0.00142
                 132,            0.026794,            0.030193,            0.006795,             0.95842,              0.9613,             0.97839,              0.6933,            0.027892,            0.007366,           0.0045473,            0.001354,            0.001354,            0.001354
                 133,            0.026821,             0.03027,           0.0067988,             0.95762,             0.96066,             0.97667,             0.69212,            0.027911,           0.0073808,            0.004541,            0.001288,            0.001288,            0.001288
                 134,            0.026785,             0.03038,           0.0067216,             0.95817,             0.96056,             0.97685,             0.69158,            0.027961,           0.0073936,           0.0045493,            0.001222,            0.001222,            0.001222
                 135,            0.026617,            0.030135,           0.0067649,             0.95929,             0.96229,             0.97745,             0.69112,            0.027959,           0.0073981,           0.0045508,            0.001156,            0.001156,            0.001156
                 136,            0.026646,            0.030536,           0.0066717,             0.95904,             0.96113,             0.97632,             0.69078,            0.027951,           0.0074066,           0.0045495,             0.00109,             0.00109,             0.00109
                 137,            0.026644,             0.02995,           0.0067818,             0.95701,               0.961,             0.97639,             0.69197,            0.027893,           0.0073998,           0.0045197,            0.001024,            0.001024,            0.001024
                 138,            0.026416,            0.029843,           0.0066517,              0.9559,             0.95965,             0.97549,             0.69229,            0.027837,           0.0073914,           0.0044996,            0.000958,            0.000958,            0.000958
                 139,            0.026481,            0.030321,           0.0067241,              0.9576,             0.95945,             0.97653,             0.69215,            0.027821,           0.0073927,           0.0044905,            0.000892,            0.000892,            0.000892
                 140,              0.0264,            0.029611,           0.0067748,             0.95661,             0.96322,              0.9762,             0.69299,            0.027814,           0.0073955,           0.0044859,            0.000826,            0.000826,            0.000826
                 141,            0.026455,            0.029848,           0.0067295,             0.95637,             0.96275,             0.97638,             0.69394,              0.0278,           0.0073951,           0.0044801,             0.00076,             0.00076,             0.00076
                 142,            0.026249,            0.029724,           0.0066445,             0.95584,             0.96307,             0.97653,             0.69445,            0.027779,            0.007393,           0.0044778,            0.000694,            0.000694,            0.000694
                 143,            0.026271,            0.029502,           0.0066475,             0.95589,              0.9633,             0.97636,              0.6948,            0.027768,           0.0073943,           0.0044708,            0.000628,            0.000628,            0.000628
                 144,            0.026103,            0.029551,           0.0066761,             0.95662,             0.96293,             0.97634,             0.69427,            0.027763,           0.0073974,           0.0044721,            0.000562,            0.000562,            0.000562
                 145,             0.02605,            0.029637,           0.0066284,             0.95723,             0.96018,             0.97642,             0.69429,            0.027744,           0.0073922,           0.0044799,            0.000496,            0.000496,            0.000496
                 146,            0.025999,            0.029577,           0.0066115,             0.95868,             0.95994,             0.97671,             0.69548,            0.027727,           0.0073931,           0.0044822,             0.00043,             0.00043,             0.00043
                 147,            0.026025,            0.029726,           0.0065899,             0.95995,             0.96099,             0.97756,             0.69503,            0.027721,           0.0073985,           0.0044836,            0.000364,            0.000364,            0.000364
                 148,            0.026011,            0.029326,           0.0066073,             0.95981,             0.96003,             0.97799,             0.69495,            0.027713,           0.0073882,           0.0044837,            0.000298,            0.000298,            0.000298
                 149,            0.025892,            0.029474,           0.0065449,             0.95996,             0.96193,             0.97819,             0.69454,            0.027712,           0.0073913,           0.0044845,            0.000232,            0.000232,            0.000232
