               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.021766,           0.0078802,                   0,             0.98802,             0.98066,               0.989,             0.71116,            0.021412,           0.0043847,                   0,            0.007558,            0.007558,            0.007558
                  39,            0.021378,           0.0076798,                   0,             0.98944,             0.97488,             0.98808,             0.72799,             0.02131,           0.0043119,                   0,            0.007492,            0.007492,            0.007492
                  40,            0.022023,           0.0078284,                   0,             0.98207,             0.97833,             0.99278,             0.71549,            0.021145,           0.0043663,                   0,            0.007426,            0.007426,            0.007426
                  41,            0.021264,           0.0078001,                   0,             0.98903,              0.9792,              0.9884,             0.71488,            0.021167,           0.0044094,                   0,             0.00736,             0.00736,             0.00736
                  42,            0.021303,           0.0076213,                   0,             0.99061,             0.98512,             0.98986,             0.71439,            0.021553,            0.004384,                   0,            0.007294,            0.007294,            0.007294
                  43,            0.021374,           0.0076373,                   0,             0.98798,             0.97692,             0.98815,             0.71199,            0.021347,           0.0044229,                   0,            0.007228,            0.007228,            0.007228
                  44,            0.021529,           0.0076185,                   0,             0.98749,             0.98663,              0.9918,             0.71696,            0.020503,           0.0043243,                   0,            0.007162,            0.007162,            0.007162
                  45,            0.020569,           0.0075563,                   0,             0.98351,             0.98217,             0.98732,             0.72731,            0.020505,           0.0043134,                   0,            0.007096,            0.007096,            0.007096
                  46,            0.020226,           0.0076196,                   0,             0.98354,              0.9781,             0.98803,              0.7158,            0.020196,           0.0043354,                   0,             0.00703,             0.00703,             0.00703
                  47,             0.02107,           0.0075054,                   0,             0.98196,             0.98217,             0.99039,             0.72582,             0.02097,           0.0043606,                   0,            0.006964,            0.006964,            0.006964
                  48,            0.020765,           0.0076093,                   0,             0.99096,             0.97894,               0.993,             0.73577,            0.020601,           0.0042635,                   0,            0.006898,            0.006898,            0.006898
                  49,            0.020382,           0.0074677,                   0,             0.98909,             0.97771,             0.99207,             0.73658,              0.0201,            0.004334,                   0,            0.006832,            0.006832,            0.006832
                  50,            0.020467,           0.0074133,                   0,             0.98449,             0.98512,              0.9919,              0.7304,            0.020294,           0.0043065,                   0,            0.006766,            0.006766,            0.006766
                  51,            0.020423,           0.0073361,                   0,             0.98815,             0.98217,             0.99254,             0.72795,            0.020258,           0.0043157,                   0,              0.0067,              0.0067,              0.0067
                  52,            0.019719,           0.0072999,                   0,             0.99365,             0.98811,             0.99265,             0.72973,             0.02086,           0.0042945,                   0,            0.006634,            0.006634,            0.006634
                  53,             0.01981,           0.0071869,                   0,             0.98768,              0.9881,             0.99258,             0.73133,            0.020886,           0.0043869,                   0,            0.006568,            0.006568,            0.006568
                  54,            0.020005,           0.0071853,                   0,             0.98662,             0.98606,             0.99341,              0.7337,            0.020335,            0.004347,                   0,            0.006502,            0.006502,            0.006502
                  55,            0.020046,           0.0071175,                   0,             0.98813,             0.99097,             0.99333,             0.72733,            0.019928,           0.0043254,                   0,            0.006436,            0.006436,            0.006436
                  56,            0.019578,           0.0072493,                   0,             0.99032,             0.98363,             0.99153,             0.72108,            0.019464,           0.0043575,                   0,             0.00637,             0.00637,             0.00637
                  57,            0.020005,            0.007239,                   0,             0.99097,             0.97854,             0.99048,             0.72954,            0.020181,           0.0044164,                   0,            0.006304,            0.006304,            0.006304
                  58,            0.019199,           0.0070771,                   0,             0.98653,             0.98093,             0.99009,             0.72659,            0.020422,           0.0044468,                   0,            0.006238,            0.006238,            0.006238
                  59,             0.01951,           0.0071688,                   0,              0.9856,             0.98512,             0.99168,             0.72183,            0.020532,           0.0045156,                   0,            0.006172,            0.006172,            0.006172
                  60,            0.019381,           0.0071258,                   0,             0.98758,             0.98217,              0.9887,             0.72666,            0.020633,           0.0043248,                   0,            0.006106,            0.006106,            0.006106
                  61,            0.019595,           0.0069813,                   0,             0.98371,             0.98849,             0.98996,             0.73265,            0.020808,           0.0044048,                   0,             0.00604,             0.00604,             0.00604
                  62,            0.018903,            0.006958,                   0,             0.98631,             0.98217,             0.98672,             0.73428,             0.02093,           0.0044129,                   0,            0.005974,            0.005974,            0.005974
                  63,            0.019194,           0.0070087,                   0,             0.98806,              0.9854,             0.98908,              0.7291,            0.021064,           0.0043599,                   0,            0.005908,            0.005908,            0.005908
                  64,            0.019274,           0.0068982,                   0,              0.9953,             0.98512,             0.98926,             0.73411,            0.020636,           0.0043929,                   0,            0.005842,            0.005842,            0.005842
                  65,            0.018804,            0.007078,                   0,              0.9878,              0.9881,             0.98865,             0.73911,            0.020113,           0.0043229,                   0,            0.005776,            0.005776,            0.005776
                  66,            0.019052,           0.0069075,                   0,              0.9895,             0.98033,             0.98815,             0.73803,            0.020085,            0.004425,                   0,             0.00571,             0.00571,             0.00571
                  67,            0.019111,            0.006811,                   0,             0.98779,             0.98663,             0.99229,             0.73501,            0.020151,            0.004418,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.018821,           0.0069287,                   0,             0.99294,             0.98366,             0.99109,             0.73323,            0.020109,           0.0044242,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.018371,           0.0068509,                   0,             0.98659,             0.98386,             0.98931,             0.73993,            0.020214,           0.0044352,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.018221,           0.0066996,                   0,             0.98787,             0.98363,             0.98531,             0.72318,            0.020696,            0.004496,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.018194,            0.006836,                   0,             0.98819,             0.98217,             0.98906,             0.72822,            0.020675,           0.0044786,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.018274,           0.0068077,                   0,             0.98511,             0.98429,             0.98995,             0.72998,            0.020444,            0.004458,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.018123,           0.0067801,                   0,             0.98939,             0.98663,             0.98992,             0.73455,            0.020749,           0.0044977,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.017819,           0.0067059,                   0,             0.99023,             0.98663,             0.99188,               0.737,            0.020539,           0.0044881,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.017872,           0.0065309,                   0,             0.98735,             0.98661,             0.99103,              0.7397,            0.020354,           0.0045143,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.017471,           0.0065595,                   0,              0.9925,             0.98456,             0.99126,              0.7428,            0.020351,           0.0044844,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.017675,           0.0065107,                   0,             0.99077,             0.98512,             0.99214,             0.73744,            0.020341,           0.0045394,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.017323,           0.0064889,                   0,             0.98765,             0.98366,             0.98847,             0.74503,            0.020504,           0.0045229,                   0,            0.004918,            0.004918,            0.004918
                  79,            0.017527,           0.0064961,                   0,             0.98802,             0.98058,              0.9874,             0.74556,              0.0203,           0.0045163,                   0,            0.004852,            0.004852,            0.004852
                  80,            0.017053,           0.0064581,                   0,             0.98808,               0.985,             0.99022,             0.74524,            0.020518,            0.004505,                   0,            0.004786,            0.004786,            0.004786
                  81,            0.016994,           0.0064767,                   0,             0.99089,             0.98661,             0.99106,             0.74629,            0.020653,           0.0045888,                   0,             0.00472,             0.00472,             0.00472
                  82,            0.017362,           0.0064439,                   0,             0.98747,             0.98217,             0.98724,             0.74789,            0.020582,           0.0046132,                   0,            0.004654,            0.004654,            0.004654
                  83,            0.017028,           0.0063819,                   0,             0.99097,             0.98217,              0.9892,             0.74966,            0.020575,           0.0046042,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.016998,           0.0064047,                   0,              0.9925,             0.98361,             0.99336,             0.74859,            0.020524,           0.0046174,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.017288,           0.0064553,                   0,             0.98809,              0.9861,              0.9907,             0.74773,            0.020492,           0.0045953,                   0,            0.004456,            0.004456,            0.004456
                  86,            0.016713,           0.0062081,                   0,             0.99351,             0.98514,             0.99147,             0.74469,            0.020341,           0.0045664,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.016682,           0.0063867,                   0,             0.99348,             0.98366,             0.99243,             0.74831,            0.020158,           0.0046341,                   0,            0.004324,            0.004324,            0.004324
                  88,            0.016607,           0.0062684,                   0,             0.99247,             0.98048,             0.99085,             0.75009,            0.020272,           0.0046477,                   0,            0.004258,            0.004258,            0.004258
